index	prediction
1137	3.2109413146972656
1138	0.6194596886634827
1139	4.884129047393799
1140	1.3229769468307495
1141	0.9413238763809204
1142	1.5791912078857422
1143	4.506516456604004
1144	3.9438364505767822
1145	2.05299973487854
1146	1.25191330909729
1147	4.737059116363525
1148	3.2274746894836426
1149	4.375344753265381
1150	0.07901299744844437
1151	-0.03255360201001167
1152	4.917563438415527
1153	4.862267971038818
1154	4.935650825500488
1155	3.9628098011016846
1156	4.378352165222168
1157	0.08107683807611465
1158	4.243921756744385
1159	1.158229947090149
1160	3.4463062286376953
1161	3.373666286468506
1162	0.8896531462669373
1163	4.549662113189697
1164	4.353854656219482
1165	0.15585525333881378
1166	4.4679460525512695
1167	1.3982192277908325
1168	3.2062816619873047
1169	0.5103656649589539
1170	1.9864630699157715
1171	4.947094917297363
1172	1.8402947187423706
1173	3.991194009780884
1174	0.5237364768981934
1175	0.00020911102183163166
1176	4.939029216766357
1177	1.2456576824188232
1178	4.002526760101318
1179	0.7387790679931641
1180	1.296113133430481
1181	4.261427402496338
1182	2.1151859760284424
1183	1.5562540292739868
1184	0.8850654363632202
1185	4.515945911407471
1186	4.941169261932373
1187	3.4470860958099365
1188	2.86675763130188
1189	4.522760391235352
1190	3.2501413822174072
1191	4.079200267791748
1192	1.305997610092163
1193	1.4779441356658936
1194	1.2493538856506348
1195	2.0290634632110596
1196	4.625458240509033
1197	4.160745620727539
1198	3.6023268699645996
1199	3.5280933380126953
1200	2.6319501399993896
1201	1.7908986806869507
1202	3.1136257648468018
1203	4.92996072769165
1204	4.168912887573242
1205	3.302333116531372
1206	4.948632717132568
1207	3.994006633758545
1208	1.9949063062667847
1209	1.940746784210205
1210	2.681262254714966
1211	3.9674627780914307
1212	4.893327713012695
1213	2.3763844966888428
1214	4.907587051391602
1215	4.67702054977417
1216	1.3200777769088745
1217	1.43038010597229
1218	1.9725456237792969
1219	0.8915329575538635
1220	1.3946762084960938
1221	3.3922512531280518
1222	4.251688480377197
1223	3.5757126808166504
1224	1.4029743671417236
1225	3.6400413513183594
1226	3.2314960956573486
1227	4.930937767028809
1228	4.390644073486328
1229	1.9578038454055786
1230	2.4327712059020996
1231	3.746795892715454
1232	3.661893129348755
1233	4.597452640533447
1234	4.24124002456665
1235	2.0163257122039795
1236	2.602505922317505
1237	1.3485666513442993
1238	1.901037573814392
1239	1.0615898370742798
1240	1.1410073041915894
1241	1.3659271001815796
1242	2.8445403575897217
1243	3.2768895626068115
1244	-0.05606264993548393
1245	4.922548770904541
1246	4.54596471786499
1247	1.079901933670044
1248	0.02930309996008873
1249	4.550356864929199
1250	3.848029613494873
1251	3.462338447570801
1252	4.004054546356201
1253	2.0964086055755615
1254	0.007616559974849224
1255	4.805091857910156
1256	1.747159481048584
1257	4.71730375289917
1258	4.229804039001465
1259	4.404006481170654
1260	2.9200117588043213
1261	0.940824568271637
1262	2.6234304904937744
1263	1.5328400135040283
1264	3.97158145904541
1265	3.724480628967285
1266	3.602565050125122
1267	2.723701000213623
1268	1.0836597681045532
1269	1.7431464195251465
1270	2.7369213104248047
1271	3.400315523147583
1272	1.0078918933868408
1273	4.24090051651001
1274	3.5555007457733154
1275	1.5161588191986084
1276	0.2393995076417923
1277	4.13686466217041
1278	1.1175682544708252
1279	4.51853609085083
1280	-0.018505234271287918
1281	0.06579134613275528
1282	2.4333577156066895
1283	4.872641086578369
1284	1.175615906715393
1285	3.936292886734009
1286	4.669626235961914
1287	1.2973846197128296
1288	0.01761823147535324
1289	2.097289800643921
1290	4.943602561950684
